"iid","gender","wave","match","dec_o","age","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","dec","attr","sinc","intel","fun","amb","shar","prob"
274,1,11,1,1,24,6,30,10,20,20,10,10,1,6,7,8,8,9,8,6
274,1,11,0,0,24,6,30,10,20,20,10,10,0,4,3,2,0,4,2,4
274,1,11,0,0,24,6,30,10,20,20,10,10,1,8,9,8,8,7,9,8
274,1,11,0,0,24,6,30,10,20,20,10,10,0,3,2,3,2,4,2,5
274,1,11,1,1,24,6,30,10,20,20,10,10,1,8,9,9,8,10,9,8
274,1,11,1,1,24,6,30,10,20,20,10,10,1,8,9,8,7,6,7,7
274,1,11,0,0,24,6,30,10,20,20,10,10,0,4,6,7,4,5,4,4
274,1,11,0,0,24,6,30,10,20,20,10,10,0,6,0,4,6,5,7,4
274,1,11,0,0,24,6,30,10,20,20,10,10,1,8,7,8,7,8,7,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,7,8,8,6,6,7,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,6,6,7,5,6,7,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,5,5,6,6,5,6,6
275,1,11,0,0,21,6,25,10,25,5,10,25,1,5,5,6,5,5,5,5
275,1,11,0,0,21,6,25,10,25,5,10,25,1,6,5,7,6,5,6,6
275,1,11,0,0,21,6,25,10,25,5,10,25,1,6,6,7,5,6,7,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,7,6,6,5,6,7,6
275,1,11,0,0,21,6,25,10,25,5,10,25,0,NA,NA,NA,NA,NA,NA,NA
275,1,11,0,0,21,6,25,10,25,5,10,25,1,5,6,8,5,7,8,7
275,1,11,1,1,21,6,25,10,25,5,10,25,1,6,6,7,5,6,7,6
275,1,11,0,0,21,6,25,10,25,5,10,25,1,4,7,8,5,8,7,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,6,6,7,5,7,7,6
275,1,11,0,0,21,6,25,10,25,5,10,25,1,5,8,7,7,5,6,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,6,6,7,4,5,7,5
275,1,11,0,0,21,6,25,10,25,5,10,25,1,6,6,8,6,6,8,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,5,6,7,5,6,5,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,9,7,8,7,8,6,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,8,6,7,5,7,8,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,7,6,8,6,7,8,7
275,1,11,0,0,21,6,25,10,25,5,10,25,1,7,5,6,6,6,5,6
275,1,11,0,0,21,6,25,10,25,5,10,25,1,7,4,6,6,7,7,7
276,1,11,0,0,26,4,24,16,28,14,8,10,1,6,9,8,7,9,8,7
276,1,11,0,1,26,4,24,16,28,14,8,10,0,4,7,7,2,6,3,4
276,1,11,0,1,26,4,24,16,28,14,8,10,0,3,8,10,3,6,4,6
276,1,11,0,0,26,4,24,16,28,14,8,10,0,7,6,5,5,4,6,3
276,1,11,0,0,26,4,24,16,28,14,8,10,1,7,8,9,7,8,8,7
276,1,11,0,0,26,4,24,16,28,14,8,10,0,6,5,4,5,3,6,4
276,1,11,1,1,26,4,24,16,28,14,8,10,1,6,10,9,8,8,5,5
276,1,11,0,0,26,4,24,16,28,14,8,10,1,10,10,10,10,10,10,10
276,1,11,1,1,26,4,24,16,28,14,8,10,1,7,7,8,7,5,6,10
276,1,11,1,1,26,4,24,16,28,14,8,10,1,8,10,9,7,5,8,10
276,1,11,0,0,26,4,24,16,28,14,8,10,0,5,6,7,3,6,6,3
276,1,11,0,0,26,4,24,16,28,14,8,10,1,8,5,7,8,7,8,6
276,1,11,0,0,26,4,24,16,28,14,8,10,1,8,9,6,8,5,7,8
276,1,11,0,0,26,4,24,16,28,14,8,10,0,3,4,6,2,3,4,3
276,1,11,0,0,26,4,24,16,28,14,8,10,1,9,9,6,5,4,3,2
276,1,11,0,0,26,4,24,16,28,14,8,10,0,5,8,3,5,3,4,3
276,1,11,1,1,26,4,24,16,28,14,8,10,1,8,9,8,8,7,7,6
276,1,11,0,0,26,4,24,16,28,14,8,10,1,9,10,8,9,7,8,9
276,1,11,1,1,26,4,24,16,28,14,8,10,1,7,9,8,7,5,5,7
276,1,11,0,0,26,4,24,16,28,14,8,10,1,7,4,4,9,8,8,7
276,1,11,0,0,26,4,24,16,28,14,8,10,0,7,6,5,6,8,6,3
277,1,11,0,0,25,5,60,20,0,20,0,0,0,6,8,7,6,NA,NA,1
277,1,11,0,1,25,5,60,20,0,20,0,0,0,5,7,7,5,6,NA,1
277,1,11,0,1,25,5,60,20,0,20,0,0,0,6,7,7,6,NA,NA,2
277,1,11,0,0,25,5,60,20,0,20,0,0,0,6,6,6,4,5,NA,0
277,1,11,0,0,25,5,60,20,0,20,0,0,0,7,7,7,7,NA,NA,2
277,1,11,0,0,25,5,60,20,0,20,0,0,0,7,6,6,6,NA,8,2
277,1,11,1,1,25,5,60,20,0,20,0,0,1,8,7,8,8,NA,NA,3
277,1,11,1,1,25,5,60,20,0,20,0,0,1,8,8,8,9,NA,NA,10
277,1,11,1,1,25,5,60,20,0,20,0,0,1,7,8,8,8,NA,NA,10
277,1,11,1,1,25,5,60,20,0,20,0,0,1,6,7,7,7,NA,7,2
277,1,11,0,1,25,5,60,20,0,20,0,0,0,5,5,5,5,NA,NA,1
277,1,11,0,0,25,5,60,20,0,20,0,0,0,6,8,7,8,NA,3,1
277,1,11,0,1,25,5,60,20,0,20,0,0,0,6,6,7,7,NA,NA,3
277,1,11,0,0,25,5,60,20,0,20,0,0,0,5,8,7,5,9,3,2
277,1,11,0,0,25,5,60,20,0,20,0,0,0,7,7,7,7,NA,NA,2
277,1,11,0,0,25,5,60,20,0,20,0,0,0,6,8,7,7,8,NA,1
277,1,11,1,1,25,5,60,20,0,20,0,0,1,9,8,8,8,8,NA,4
277,1,11,0,1,25,5,60,20,0,20,0,0,0,7,8,7,8,NA,2,2
277,1,11,0,0,25,5,60,20,0,20,0,0,1,7,7,8,7,NA,7,3
277,1,11,0,1,25,5,60,20,0,20,0,0,0,6,6,6,8,NA,NA,2
277,1,11,0,1,25,5,60,20,0,20,0,0,0,7,6,6,6,NA,NA,0
278,1,11,0,0,32,8,25,15,20,25,10,5,1,7,7,8,7,8,8,5
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,7,7,5,8,3,3
278,1,11,0,0,32,8,25,15,20,25,10,5,0,6,6,8,7,8,3,3
278,1,11,0,0,32,8,25,15,20,25,10,5,0,7,6,5,5,5,2,3
278,1,11,0,0,32,8,25,15,20,25,10,5,1,8,7,8,7,8,3,5
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,5,5,5,5,NA,4
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,7,7,7,7,NA,4
278,1,11,0,0,32,8,25,15,20,25,10,5,1,6,5,5,3,5,5,8
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,5,5,3,5,5,2
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,5,6,5,5,2,3
278,1,11,0,0,32,8,25,15,20,25,10,5,1,5,5,6,7,7,2,5
278,1,11,0,0,32,8,25,15,20,25,10,5,1,8,8,8,8,8,2,6
278,1,11,0,0,32,8,25,15,20,25,10,5,0,3,5,7,5,5,2,4
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,5,7,5,5,8,5
278,1,11,0,0,32,8,25,15,20,25,10,5,1,8,7,8,8,8,3,7
278,1,11,0,0,32,8,25,15,20,25,10,5,0,8,7,6,5,5,NA,3
278,1,11,0,0,32,8,25,15,20,25,10,5,1,7,5,7,7,7,NA,7
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,6,8,7,9,2,5
278,1,11,0,0,32,8,25,15,20,25,10,5,0,6,6,6,7,8,2,3
278,1,11,0,0,32,8,25,15,20,25,10,5,0,5,5,7,5,8,2,4
278,1,11,0,0,32,8,25,15,20,25,10,5,0,7,7,7,4,5,2,2
279,1,11,0,1,25,7,27,15,28,10,10,10,0,6.5,8,9,10,8,4,6
279,1,11,0,1,25,7,27,15,28,10,10,10,0,4,7,7,4,6,4,4
279,1,11,0,1,25,7,27,15,28,10,10,10,0,6,5,8,7,8,4,6
279,1,11,0,0,25,7,27,15,28,10,10,10,0,5,5,7,3,6,4,6
279,1,11,1,1,25,7,27,15,28,10,10,10,1,7,7,8,6,9,6,6
279,1,11,0,0,25,7,27,15,28,10,10,10,0,8,8,7,7,5,4,4
279,1,11,0,1,25,7,27,15,28,10,10,10,0,7,6,8,7,5,4,3
279,1,11,0,0,25,7,27,15,28,10,10,10,0,9,1,6,3,4,2,1
279,1,11,0,0,25,7,27,15,28,10,10,10,1,6,7,8,8,7,5,3
279,1,11,0,1,25,7,27,15,28,10,10,10,0,7,8,10,9,7,8,1
279,1,11,0,0,25,7,27,15,28,10,10,10,0,6,8,9,3,7,4,3
279,1,11,0,0,25,7,27,15,28,10,10,10,0,8,8,8,9,6,4,4
279,1,11,1,1,25,7,27,15,28,10,10,10,1,7,7,9,7,6,6,5
279,1,11,0,0,25,7,27,15,28,10,10,10,0,6,7,9,3,4,3,4
279,1,11,0,0,25,7,27,15,28,10,10,10,1,8,7,8,7,7,4,6
279,1,11,0,0,25,7,27,15,28,10,10,10,0,6,7,8,4,5,4,6
279,1,11,1,1,25,7,27,15,28,10,10,10,1,8,9,9,8,9,6,8
279,1,11,1,1,25,7,27,15,28,10,10,10,1,8,7,9,8,9,4,3
279,1,11,1,1,25,7,27,15,28,10,10,10,1,7,8,9,8,7,4,5
279,1,11,0,1,25,7,27,15,28,10,10,10,0,9,7,6,4,6,3,5
279,1,11,0,1,25,7,27,15,28,10,10,10,0,7,9,5,7,6,5,3
280,1,11,0,0,25,5,25,20,30,15,5,5,0,7,8,7,7,8,5,2
280,1,11,0,0,25,5,25,20,30,15,5,5,0,2,7,7,3,7,2,4
280,1,11,0,0,25,5,25,20,30,15,5,5,0,3,7,8,6,6,6,1
280,1,11,0,0,25,5,25,20,30,15,5,5,1,8,7,8,5,6,7,2
280,1,11,0,0,25,5,25,20,30,15,5,5,1,7,8,8,7,7,6,3
280,1,11,0,0,25,5,25,20,30,15,5,5,0,6,6,6,6,5,7,2
280,1,11,1,1,25,5,25,20,30,15,5,5,1,8,8,8,9,6,6,3
280,1,11,0,0,25,5,25,20,30,15,5,5,0,7,7,9,7,8,6,2
280,1,11,1,1,25,5,25,20,30,15,5,5,1,7,7,8,7,8,7,5
280,1,11,1,1,25,5,25,20,30,15,5,5,1,7,7,8,7,7,7,3
280,1,11,0,0,25,5,25,20,30,15,5,5,0,3,7,7,5,7,4,5
280,1,11,0,0,25,5,25,20,30,15,5,5,1,6,7,8,8,7,5,3
280,1,11,1,1,25,5,25,20,30,15,5,5,1,7,7,7,8,7,7,5
280,1,11,0,1,25,5,25,20,30,15,5,5,0,3,7,8,3,8,3,2
280,1,11,0,0,25,5,25,20,30,15,5,5,0,8,7,7,8,5,5,1
280,1,11,0,0,25,5,25,20,30,15,5,5,0,5,5,5,5,5,5,3
280,1,11,0,0,25,5,25,20,30,15,5,5,0,6,7,7,7,7,7,2
280,1,11,0,0,25,5,25,20,30,15,5,5,1,8,8,8,8,7,6,5
280,1,11,1,1,25,5,25,20,30,15,5,5,1,8,7,8,8,7,7,4
280,1,11,0,0,25,5,25,20,30,15,5,5,1,6,6,6,5,4,5,3
280,1,11,0,0,25,5,25,20,30,15,5,5,0,6,6,6,6,7,5,2
281,1,11,0,0,27,2,20,20,20,15,5,20,1,10,8,8,8,5,5,6
281,1,11,0,1,27,2,20,20,20,15,5,20,0,3,6,8,4,5,4,2
281,1,11,0,0,27,2,20,20,20,15,5,20,1,6,5,7,6,5,5,4
281,1,11,0,0,27,2,20,20,20,15,5,20,0,5,4,4,3,5,2,3
281,1,11,0,0,27,2,20,20,20,15,5,20,0,7,5,7,3,10,2,2
281,1,11,0,0,27,2,20,20,20,15,5,20,1,6,7,5,5,6,7,6
281,1,11,0,0,27,2,20,20,20,15,5,20,1,5,7,6,6,7,4,6
281,1,11,0,1,27,2,20,20,20,15,5,20,0,5,5,7,4,9,8,7
281,1,11,0,0,27,2,20,20,20,15,5,20,0,6,7,9,5,9,5,2
281,1,11,0,0,27,2,20,20,20,15,5,20,0,3,7,9,3,5,3,5
281,1,11,0,0,27,2,20,20,20,15,5,20,1,6,7,7,5,3,4,4
281,1,11,0,0,27,2,20,20,20,15,5,20,1,6,7,9,7,8,6,6
281,1,11,0,0,27,2,20,20,20,15,5,20,1,5,4,6,3,3,2,1
281,1,11,1,1,27,2,20,20,20,15,5,20,1,6,8,8,5,3,3,3
281,1,11,0,0,27,2,20,20,20,15,5,20,1,9,10,10,8,7,8,6
281,1,11,0,0,27,2,20,20,20,15,5,20,0,5,5,6,7,8,3,1
281,1,11,0,0,27,2,20,20,20,15,5,20,1,10,8,8,8,10,5,4
281,1,11,0,0,27,2,20,20,20,15,5,20,1,8,10,10,7,7,8,5
281,1,11,1,1,27,2,20,20,20,15,5,20,1,7,9,10,6,9,9,7
281,1,11,0,0,27,2,20,20,20,15,5,20,0,5,6,7,4,6,2,2
281,1,11,0,0,27,2,20,20,20,15,5,20,1,9,6,3,6,5,4,5
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,7,8,7,2
282,1,11,0,1,23,5,25,15,20,20,10,10,0,6,6,9,6,NA,6,2
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,7,7,5,5
282,1,11,0,0,23,5,25,15,20,20,10,10,0,6,7,7,5,5,5,2
282,1,11,1,1,23,5,25,15,20,20,10,10,1,8,7,7,7,7,7,7
282,1,11,0,0,23,5,25,15,20,20,10,10,1,8,8,8,8,8,7,6
282,1,11,1,1,23,5,25,15,20,20,10,10,1,8,8,8,8,8,7,6
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,7,7,NA,3
282,1,11,1,1,23,5,25,15,20,20,10,10,1,10,9,9,9,9,9,6
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,7,7,NA,3
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,7,7,7,5
282,1,11,1,1,23,5,25,15,20,20,10,10,1,8,8,8,8,8,8,6
282,1,11,1,1,23,5,25,15,20,20,10,10,1,7,7,7,7,7,7,3
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,0,7,0,2
282,1,11,0,0,23,5,25,15,20,20,10,10,1,7,7,7,7,7,7,3
282,1,11,0,0,23,5,25,15,20,20,10,10,1,8,8,8,8,NA,8,7
282,1,11,0,0,23,5,25,15,20,20,10,10,1,9,9,9,9,9,9,6
282,1,11,0,0,23,5,25,15,20,20,10,10,1,8,NA,8,8,NA,NA,7
282,1,11,1,1,23,5,25,15,20,20,10,10,1,9,9,9,9,9,9,7
282,1,11,1,1,23,5,25,15,20,20,10,10,1,8,8,8,8,8,8,5
282,1,11,0,0,23,5,25,15,20,20,10,10,1,9,9,8,8,7,7,4
283,1,11,0,0,27,5,50,10,10,10,10,10,1,9,9,9,9,9,9,9
283,1,11,0,0,27,5,50,10,10,10,10,10,0,3,3,3,6,6,1,1
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,9
283,1,11,0,0,27,5,50,10,10,10,10,10,1,9,9,9,9,9,9,6
283,1,11,0,0,27,5,50,10,10,10,10,10,1,9,9,9,9,9,9,6
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,6
283,1,11,1,1,27,5,50,10,10,10,10,10,1,10,9,9,9,9,6,6
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,9,9,9,9,9,9
283,1,11,0,0,27,5,50,10,10,10,10,10,1,7,7,7,7,7,7,6
283,1,11,0,0,27,5,50,10,10,10,10,10,1,6,6,6,6,6,6,8
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,10
283,1,11,0,1,27,5,50,10,10,10,10,10,0,1,1,1,1,1,1,1
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,10
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,10
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,10
283,1,11,0,0,27,5,50,10,10,10,10,10,0,5,5,5,5,5,5,1
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,10
283,1,11,1,1,27,5,50,10,10,10,10,10,1,8,8,9,9,9,9,9
283,1,11,0,0,27,5,50,10,10,10,10,10,1,5,5,9,5,9,9,9
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,9,9,9,9,9,9
283,1,11,0,0,27,5,50,10,10,10,10,10,1,10,10,10,10,10,10,6
284,1,11,0,0,27,7,25,20,25,20,10,0,0,7,7,NA,7,NA,NA,3
284,1,11,0,1,27,7,25,20,25,20,10,0,0,2,5,NA,3,NA,NA,1
284,1,11,0,0,27,7,25,20,25,20,10,0,0,3,4,NA,4,7,NA,1
284,1,11,0,0,27,7,25,20,25,20,10,0,1,7,7,NA,8,NA,NA,5
284,1,11,0,0,27,7,25,20,25,20,10,0,1,7,6,NA,6,6,7,4
284,1,11,0,0,27,7,25,20,25,20,10,0,1,7,7,NA,8,NA,7,5
284,1,11,1,1,27,7,25,20,25,20,10,0,1,7,7,7,9,NA,NA,4
284,1,11,0,1,27,7,25,20,25,20,10,0,0,5,4,6,4,NA,NA,1
284,1,11,0,1,27,7,25,20,25,20,10,0,0,6,6,NA,6,NA,NA,4
284,1,11,0,0,27,7,25,20,25,20,10,0,0,6,8,8,5,6,NA,3
284,1,11,0,0,27,7,25,20,25,20,10,0,0,5,9,NA,6,NA,NA,2
284,1,11,0,0,27,7,25,20,25,20,10,0,0,6,6,NA,6,NA,NA,4
284,1,11,0,1,27,7,25,20,25,20,10,0,0,6,6,NA,4,NA,NA,3
284,1,11,0,0,27,7,25,20,25,20,10,0,0,4,6,NA,3,3,NA,1
284,1,11,0,1,27,7,25,20,25,20,10,0,0,6,8,NA,7,NA,NA,5
284,1,11,0,0,27,7,25,20,25,20,10,0,0,7,7,NA,6,NA,NA,3
284,1,11,0,0,27,7,25,20,25,20,10,0,1,7,7,NA,6,NA,NA,5
284,1,11,0,0,27,7,25,20,25,20,10,0,0,5,6,NA,6,NA,6,4
284,1,11,0,1,27,7,25,20,25,20,10,0,0,6,6,NA,6,NA,6,3
284,1,11,0,0,27,7,25,20,25,20,10,0,0,5,5,NA,5,NA,NA,1
284,1,11,0,0,27,7,25,20,25,20,10,0,0,5,6,NA,6,NA,NA,4
285,1,11,0,0,24,10,20,20,25,25,5,5,1,5,5,5,5,4,4,8
285,1,11,1,1,24,10,20,20,25,25,5,5,1,5,5,5,4,4,4,8
285,1,11,0,0,24,10,20,20,25,25,5,5,1,8,8,8,8,8,8,8
285,1,11,0,0,24,10,20,20,25,25,5,5,1,3,3,3,3,3,3,3
285,1,11,0,0,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,8,8,8,8,8,8,9
285,1,11,0,0,24,10,20,20,25,25,5,5,1,7,7,7,7,7,7,7
285,1,11,0,0,24,10,20,20,25,25,5,5,1,9,9,9,9,9,9,9
285,1,11,1,1,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,7,7,7,7,7,7,7
285,1,11,0,0,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,7,7,7,7,7,7,7
285,1,11,0,0,24,10,20,20,25,25,5,5,1,7,7,7,7,7,7,7
285,1,11,0,0,24,10,20,20,25,25,5,5,1,7.5,7.5,7.5,7.5,7.5,7.5,8
285,1,11,0,0,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,8.5,8.5,8.5,8.5,8.5,8.5,8
285,1,11,0,0,24,10,20,20,25,25,5,5,1,8,8,8,8,8,8,8
285,1,11,0,0,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,6,6,6,6,6,6,6
285,1,11,0,0,24,10,20,20,25,25,5,5,1,8,8,8,8,8,8,8
286,1,11,0,0,22,7,10,15,25,15,15,20,0,9,8,8,7,9,NA,3
286,1,11,0,0,22,7,10,15,25,15,15,20,0,6,NA,NA,NA,NA,NA,2
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,9,NA,8,6,2
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,7,NA,8,7,4
286,1,11,0,0,22,7,10,15,25,15,15,20,1,6,NA,7,7,NA,8,3
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,8,NA,NA,NA,2
286,1,11,0,0,22,7,10,15,25,15,15,20,1,8,NA,8,NA,NA,8,3
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,8,NA,7,NA,2
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,8,NA,NA,8,3
286,1,11,0,0,22,7,10,15,25,15,15,20,1,6,NA,8,NA,NA,9,5
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,9,7,NA,NA,3
286,1,11,0,0,22,7,10,15,25,15,15,20,1,8,7,8,7,5,8,5
286,1,11,0,0,22,7,10,15,25,15,15,20,0,8,NA,8,NA,NA,NA,3
286,1,11,0,0,22,7,10,15,25,15,15,20,1,7,6,9,NA,NA,4,3
286,1,11,0,0,22,7,10,15,25,15,15,20,1,7,NA,8,NA,NA,9,4
286,1,11,0,0,22,7,10,15,25,15,15,20,0,6,NA,7,NA,NA,NA,3
286,1,11,0,0,22,7,10,15,25,15,15,20,1,10,NA,8,NA,NA,NA,4
286,1,11,0,0,22,7,10,15,25,15,15,20,0,7,NA,7,7,9,NA,4
286,1,11,0,0,22,7,10,15,25,15,15,20,1,7,NA,9,8,8,NA,4
286,1,11,0,0,22,7,10,15,25,15,15,20,1,8,NA,8,7,NA,NA,5
286,1,11,0,0,22,7,10,15,25,15,15,20,1,9,8,9,8,9,NA,5
287,1,11,0,0,22,8,35,40,5,5,7,8,1,7,7,7,7,6,NA,6
287,1,11,0,0,22,8,35,40,5,5,7,8,0,4,7,6,4,4,NA,5
287,1,11,0,0,22,8,35,40,5,5,7,8,1,8,8,7,8,7,9,8
287,1,11,0,0,22,8,35,40,5,5,7,8,1,7,7,5,5,6,9,6
287,1,11,0,0,22,8,35,40,5,5,7,8,1,6,7,6,6,5,5,6
287,1,11,0,0,22,8,35,40,5,5,7,8,1,8,6,7,6,6,6,6
287,1,11,0,0,22,8,35,40,5,5,7,8,1,8,6,5,4,4,4,5
287,1,11,0,0,22,8,35,40,5,5,7,8,0,7,6,6,6,6,4,5
287,1,11,0,0,22,8,35,40,5,5,7,8,1,7,8,8,6,6,6,6
287,1,11,0,0,22,8,35,40,5,5,7,8,0,4,6,5,4,5,7,5
287,1,11,0,0,22,8,35,40,5,5,7,8,1,6,8,6,6,5,6,7
287,1,11,0,0,22,8,35,40,5,5,7,8,0,4,8,8,8,6,NA,7
287,1,11,0,0,22,8,35,40,5,5,7,8,1,8,8,8,8,7,10,8
287,1,11,0,0,22,8,35,40,5,5,7,8,1,5,9,7,5,5,6,7
287,1,11,0,0,22,8,35,40,5,5,7,8,1,7,7,7,7,6,NA,6
287,1,11,0,0,22,8,35,40,5,5,7,8,1,9,9,9,9,6,10,8
287,1,11,0,0,22,8,35,40,5,5,7,8,1,9,9,9,9,7,9,7
287,1,11,0,0,22,8,35,40,5,5,7,8,1,8,8,8,8,8,7,7
287,1,11,0,0,22,8,35,40,5,5,7,8,1,7,7,7,7,5,6,5
287,1,11,0,0,22,8,35,40,5,5,7,8,1,9,6,8,9,6,7,7
287,1,11,0,0,22,8,35,40,5,5,7,8,1,10,7,9,8,7,6,6
288,1,11,0,0,27,5,20,20,15,25,10,10,0,4,6,5,8,5,5,3
288,1,11,0,1,27,5,20,20,15,25,10,10,0,3,6,6,4,4,5,2
288,1,11,0,0,27,5,20,20,15,25,10,10,0,5,5,7,5,5,5,5
288,1,11,0,0,27,5,20,20,15,25,10,10,0,5,7,3,4,5,5,5
288,1,11,0,0,27,5,20,20,15,25,10,10,1,6,6,6,6,5,5,3
288,1,11,0,0,27,5,20,20,15,25,10,10,0,4,5,6,5,6,5,2
288,1,11,0,0,27,5,20,20,15,25,10,10,0,5,6,5,5,5,5,2
288,1,11,0,0,27,5,20,20,15,25,10,10,0,4,5,5,5,6,5,3
288,1,11,0,1,27,5,20,20,15,25,10,10,0,4,6,5,4,5,5,3
288,1,11,0,1,27,5,20,20,15,25,10,10,0,4,6,6,5,6,5,3
288,1,11,0,0,27,5,20,20,15,25,10,10,0,4,7,7,6,5,5,4
288,1,11,1,1,27,5,20,20,15,25,10,10,1,6,5,7,7,6,7,4
288,1,11,0,1,27,5,20,20,15,25,10,10,0,3,4,5,3,3,5,3
288,1,11,0,0,27,5,20,20,15,25,10,10,0,3,6,5,3,5,3,3
288,1,11,1,1,27,5,20,20,15,25,10,10,1,7,6,7,6,5,5,3
288,1,11,0,0,27,5,20,20,15,25,10,10,0,3,6,3,3,3,3,3
288,1,11,1,1,27,5,20,20,15,25,10,10,1,5,5,6,5,5,5,4
288,1,11,1,1,27,5,20,20,15,25,10,10,1,6,7,7,6,5,5,3
288,1,11,0,1,27,5,20,20,15,25,10,10,0,4,6,5,6,5,3,3
288,1,11,0,1,27,5,20,20,15,25,10,10,0,5,7,3,3,3,3,3
288,1,11,0,0,27,5,20,20,15,25,10,10,0,7,4,4,4,4,4,3
289,1,11,0,1,28,7,20,30,10,20,0,20,0,7,6,6,5,7,2,3
289,1,11,0,1,28,7,20,30,10,20,0,20,0,2,3,6,2,6,2,2
289,1,11,0,0,28,7,20,30,10,20,0,20,1,5,9,8,7,6,5,5
289,1,11,0,0,28,7,20,30,10,20,0,20,0,7,4,7,4,7,3,3
289,1,11,1,1,28,7,20,30,10,20,0,20,1,6,8,8,8,7,7,6
289,1,11,0,0,28,7,20,30,10,20,0,20,1,7,8,6,6,6,5,5
289,1,11,0,1,28,7,20,30,10,20,0,20,0,7,6,7,2,7,2,3
289,1,11,0,0,28,7,20,30,10,20,0,20,0,4,3,7,5,5,5,3
289,1,11,0,1,28,7,20,30,10,20,0,20,0,5,3,4,2,5,2,2
289,1,11,0,1,28,7,20,30,10,20,0,20,0,4,2,6,2,7,2,1
289,1,11,0,0,28,7,20,30,10,20,0,20,1,6,9,9,7,6,8,7
289,1,11,1,1,28,7,20,30,10,20,0,20,1,7,9,8,8,5,7,6
289,1,11,0,0,28,7,20,30,10,20,0,20,1,8,8,5,5,6,7,4
289,1,11,0,0,28,7,20,30,10,20,0,20,0,3,4,5,3,3,2,1
289,1,11,1,1,28,7,20,30,10,20,0,20,1,8,9,8,8,3,6,7
289,1,11,0,0,28,7,20,30,10,20,0,20,0,7,6,5,5,6,3,3
289,1,11,1,1,28,7,20,30,10,20,0,20,1,10,9,8,6,5,8,3
289,1,11,1,1,28,7,20,30,10,20,0,20,1,9,9,10,9,8,9,6
289,1,11,0,1,28,7,20,30,10,20,0,20,0,5,5,7,5,5,5,3
289,1,11,0,1,28,7,20,30,10,20,0,20,0,5,5,4,3,2,1,1
289,1,11,0,0,28,7,20,30,10,20,0,20,0,6,4,4,6,3,2,2
290,1,11,0,0,34,5,30,10,30,10,5,15,0,8,7,6,5,4,4,3
290,1,11,0,0,34,5,30,10,30,10,5,15,0,2,5,6,5,5,4,3
