"date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode"
"20150402T000000",402000,3,1,1200,6825,1,0,3,7,1200,0,1954,2013,98133
"20140813T000000",825000,3,2.75,3040,24192,2,0,4,10,3040,0,1987,0,98034
"20150217T000000",579000,3,2.75,2660,223027,1,0,3,8,1330,1330,1962,2015,98038
"20150225T000000",455000,5,2,1510,3000,2,0,3,6,1510,0,1983,0,98122
"20140722T000000",265000,3,2.5,1780,6527,2,0,3,8,1780,0,1989,0,98092
"20141201T000000",713500,5,2.75,2920,9163,1,0,4,8,1520,1400,1976,0,98006
"20150106T000000",240000,3,1,1550,12670,1,0,4,7,1550,0,1962,0,98056
"20140911T000000",570000,4,3,2710,217800,2.5,0,3,9,2710,0,2006,0,98022
"20140626T000000",243800,3,1,1140,27760,1,0,4,6,1140,0,1981,0,98027
"20141212T000000",543000,2,1,940,3864,1,0,4,8,940,0,1918,0,98103
"20141008T000000",1010000,3,2.25,2160,7500,2,0,3,10,2160,0,1982,0,98112
"20140721T000000",625000,4,2.25,2470,17008,2,0,4,8,2470,0,1979,0,98075
"20140925T000000",459950,4,2.5,2800,6567,2,0,3,9,2800,0,2006,0,98038
"20141031T000000",370000,4,2.75,2420,39704,1,0,3,9,2420,0,1985,0,98038
"20141031T000000",150000,4,2,1460,7254,1,0,3,6,1460,0,1959,0,98178
"20140624T000000",683500,3,1.5,1820,5756,1.5,0,3,7,1640,180,1946,0,98119
"20140604T000000",499950,3,2.5,1520,2208,2,0,3,8,1040,480,2007,0,98119
"20140630T000000",255000,2,1,1320,9967,1,0,3,6,940,380,1919,0,98108
"20150326T000000",279000,3,2.5,1920,7779,2,0,3,7,1920,0,1989,0,98031
"20141201T000000",910000,5,3,2640,5096,2,0,3,10,2640,0,2009,0,98115
"20140520T000000",699000,4,2.5,2650,7945,2,0,3,9,2650,0,2006,0,98125
"20150408T000000",1651000,4,3.25,3640,13530,1,0,3,9,2570,1070,1924,2000,98039
"20150325T000000",248000,3,1,1420,8800,1,0,4,6,1090,330,1981,0,98030
"20141107T000000",429000,3,1,1540,37950,1,0,4,7,1090,450,1959,0,98001
"20141027T000000",685000,4,1,1550,15239,1.5,1,3,6,1370,180,1930,0,98166
"20140731T000000",316000,2,1,730,5040,1,0,3,6,730,0,1927,0,98126
"20150310T000000",410000,2,1,2020,7540,1,0,3,7,1010,1010,1921,0,98118
"20140808T000000",299000,3,1,1200,15843,1,0,3,7,1200,0,1955,0,98045
"20140618T000000",559000,2,1,1240,6400,1,0,4,7,1060,180,1938,0,98126
"20140723T000000",575000,3,2.25,2680,100188,2,0,4,8,1580,1100,1978,0,98027
"20140714T000000",602000,3,2.5,1640,3804,2,0,3,8,1640,0,1998,0,98122
"20140522T000000",492000,4,2,1640,5000,2,0,3,7,1640,0,1907,1983,98107
"20150327T000000",293500,3,2.5,1610,5024,2,0,3,7,1610,0,2004,0,98038
"20140722T000000",481000,3,2.75,2290,14810,1,0,5,7,1400,890,1967,0,98056
"20140509T000000",311100,4,2.25,2130,8078,1,0,4,7,1380,750,1977,0,98055
"20150417T000000",375000,3,1.75,2140,13598,1.5,0,4,7,1620,520,1970,0,98014
"20150210T000000",1075000,3,3,4020,435600,1.5,0,3,10,4020,0,1999,0,98045
"20150428T000000",5e+05,5,2.5,2030,8400,1,0,3,7,1330,700,1968,0,98052
"20150401T000000",553000,3,1,1380,6250,1,0,4,7,1380,0,1918,0,98136
"20141206T000000",760000,3,2,1780,1750,1,0,3,8,1400,380,1927,2014,98103
"20150509T000000",589500,4,1.5,1440,3200,1,0,4,7,960,480,1960,0,98136
"20141114T000000",840000,5,2.75,2790,20824,1,0,3,9,1680,1110,1959,0,98115
"20140801T000000",2546000,4,3,4190,8805,2.5,0,5,9,3490,700,1928,0,98112
"20140707T000000",1275000,3,2.5,3870,46609,2,0,3,9,3870,0,1997,0,98008
"20141201T000000",260000,3,2.5,1850,7875,1,0,3,7,1250,600,1968,0,98058
"20140716T000000",430000,3,2.25,1550,1469,3,0,3,8,1550,0,2004,0,98103
"20150304T000000",781000,3,2.5,1920,1896,3,0,3,8,1920,0,2000,0,98103
"20150328T000000",280000,2,1,790,13170,1,0,3,6,790,0,1947,0,98106
"20140701T000000",392000,5,2.25,3740,32481,1.5,0,3,8,2240,1500,1958,0,98198
"20150210T000000",466200,3,1.5,1340,8856,1,0,4,7,1340,0,1959,0,98008
"20140523T000000",641000,3,1.75,1620,3975,1,0,5,7,940,680,1926,0,98117
"20150324T000000",350000,3,1,1680,8010,1,0,3,7,840,840,1951,0,98117
"20150204T000000",450000,3,2,1610,4364,2,0,3,8,1610,0,1996,0,98029
"20140520T000000",1800000,4,3.5,4460,16953,1,0,3,9,2550,1910,1962,1994,98039
"20150309T000000",185000,3,1.5,1200,1848,2,0,3,8,1200,0,1966,0,98055
"20150123T000000",290000,2,1,1250,12507,1,0,5,7,1250,0,1958,0,98056
"20150430T000000",964000,3,2.5,3630,9475,2,0,3,11,3630,0,1999,0,98074
"20140528T000000",2e+06,4,3,4260,18000,2,0,3,11,4260,0,2000,0,98040
"20140611T000000",545000,3,2.5,2180,15693,1,0,4,8,1850,330,1979,0,98075
"20150312T000000",609950,3,2.25,1760,10350,1,0,4,7,1330,430,1979,0,98033
"20140804T000000",605000,4,2,1820,7626,1,0,5,7,990,830,1941,0,98103
"20140908T000000",550000,4,2.5,2120,9163,1,0,4,8,1450,670,1961,0,98006
"20150120T000000",905000,4,2.75,2730,4268,2,0,3,9,2730,0,2009,0,98199
"20141023T000000",384200,3,2.5,2430,7613,2,0,4,8,2430,0,1986,0,98058
"20140711T000000",370000,3,1,1170,1105,1,0,3,7,1170,0,1965,0,98126
"20141204T000000",717500,3,1,2090,4000,1.5,0,3,8,1890,200,1931,0,98199
"20150501T000000",1999000,4,3.25,3910,7500,2,0,4,11,2550,1360,1933,0,98199
"20141203T000000",365500,2,1,1140,15624,1,0,4,6,1140,0,1909,0,98177
"20150128T000000",580000,2,1.5,1460,5700,1.5,0,3,7,1460,0,1912,0,98115
"20141107T000000",415000,4,1.5,2700,14760,1.5,0,5,9,2700,0,1940,0,98022
"20150113T000000",272000,2,1,670,6300,1,0,4,6,670,0,1942,0,98126
"20140505T000000",6e+05,3,1.75,1880,6360,1,0,4,7,1040,840,1945,0,98115
"20140515T000000",744000,4,3,1980,5352,2.5,0,3,8,1980,0,1941,2005,98136
"20140603T000000",830000,3,3,2080,10521,1.5,0,3,9,2080,0,2004,0,98034
"20141029T000000",322000,3,3.25,1380,1225,3,0,3,7,1380,0,2000,0,98133
"20140917T000000",270000,3,2.5,1808,19200,1,0,3,8,1808,0,2005,0,98001
"20150306T000000",272450,3,1,1350,7973,1.5,0,3,7,1350,0,1954,0,98188
"20150408T000000",605000,3,3,1760,2114,2,0,3,7,1400,360,2008,0,98107
"20150511T000000",510000,3,1.75,1950,8325,1,0,4,7,1950,0,1962,0,98011
"20150423T000000",1125000,4,3.5,3170,4000,2,0,3,10,2340,830,1999,0,98112
"20140612T000000",1688000,4,2.5,3000,7500,2,0,3,9,3000,0,1937,1994,98105
"20150107T000000",162000,4,1,1460,16638,1,0,4,6,1460,0,1975,0,98010
"20150506T000000",337500,3,1.75,1350,5850,1,0,4,7,1050,300,1973,0,98198
"20150331T000000",312000,3,2.25,1470,7857,1,0,4,7,1180,290,1973,0,98055
"20140813T000000",740000,4,3,3350,199253,2,0,3,10,3350,0,2004,0,98010
"20150305T000000",7e+05,4,3,3350,199253,2,0,3,10,3350,0,2004,0,98010
"20140925T000000",328000,4,1,1360,8136,1,0,3,7,1360,0,1948,0,98133
"20150213T000000",241000,3,1,1020,7538,1,0,3,7,1020,0,1981,0,98032
"20140731T000000",265000,3,2.25,1840,6750,1,0,4,7,1270,570,1980,0,98031
"20150327T000000",246000,5,1.75,2030,10200,1,0,4,7,2030,0,1958,0,98002
"20140930T000000",271000,4,1.75,1490,9112,1,0,3,6,970,520,1940,0,98146
"20140625T000000",270000,2,1,2060,8398,1,0,3,7,1260,800,1962,0,98168
"20141117T000000",395000,4,2,2240,7085,1.5,0,3,7,2240,0,1944,1992,98125
"20140731T000000",340000,3,2,1460,5715,1,0,3,7,1460,0,1957,2014,98118
"20141016T000000",340000,3,1.75,2140,13260,1,0,3,7,1240,900,1948,0,98146
"20150306T000000",335000,2,2.25,1420,1246,2,0,3,8,1420,0,2007,0,98106
"20140625T000000",435000,2,1,1060,3036,1.5,0,4,6,1060,0,1943,0,98105
"20141009T000000",527950,4,1.75,1760,3600,1,0,5,7,880,880,1926,0,98103
"20150227T000000",6e+05,2,2.25,2320,18919,2,1,4,8,2320,0,1976,0,98070
"20140716T000000",667000,3,1.75,1770,3880,1,0,3,8,1300,470,1963,0,98117
"20140814T000000",1148000,10,5.25,4590,10920,1,0,3,9,2500,2090,2008,0,98004
"20150408T000000",417000,3,2.5,2040,11211,2,0,3,8,2040,0,2000,0,98055
"20150310T000000",451000,4,1.75,1260,7250,1,0,3,6,1260,0,1943,0,98027
"20150218T000000",580000,2,1,1650,9780,1,0,3,7,950,700,1943,0,98199
"20141217T000000",570000,4,2.25,2380,36446,2,0,4,8,2380,0,1977,0,98077
"20140610T000000",750000,5,3.25,2750,7500,2,0,3,7,2150,600,1937,1997,98033
"20140527T000000",685000,3,2.5,2810,7700,2,0,3,9,2810,0,2001,0,98006
"20141226T000000",275000,3,2,1340,9764,1,0,3,7,1340,0,1944,0,98052
"20140618T000000",739888,3,2.5,2420,43177,2,0,4,8,1690,730,1989,0,98075
"20140527T000000",715000,2,2.5,2160,5581,1,0,3,8,2160,0,2002,0,98053
"20150325T000000",8e+05,4,2,2450,4400,1,0,3,7,1450,1000,1913,1980,98102
"20141124T000000",350000,3,1.5,1870,9000,1,0,3,7,1120,750,1923,0,98108
"20141124T000000",220000,3,1,1000,223462,1,0,4,6,1000,0,1933,0,98022
"20141009T000000",452500,3,2.5,2240,7791,2,0,3,7,2240,0,2002,0,98065
"20150316T000000",280000,4,2.5,2200,5893,2,0,3,7,2200,0,2008,0,98042
"20141023T000000",248000,1,1,790,12000,1,0,3,6,790,0,1918,0,98118
"20150417T000000",305000,2,1,890,7200,1,0,3,7,740,150,1949,0,98115
"20150312T000000",435010,3,1,1270,4000,1,0,3,7,1120,150,1954,0,98106
"20140718T000000",678100,3,1.75,1850,2860,1.5,0,5,8,1210,640,1931,0,98116
"20140509T000000",325000,3,2.25,1352,1694,3,0,3,8,1352,0,2007,0,98125
"20140714T000000",529950,3,2,1540,8400,1,0,3,7,1180,360,1968,0,98052
"20141223T000000",440000,3,1.75,1640,8529,1,0,5,7,1640,0,1951,0,98155
"20150316T000000",585000,3,1,1350,4800,1.5,0,3,7,1350,0,1928,0,98116
"20140820T000000",462608,3,2.5,2010,2778,2,0,3,8,1390,620,2014,0,98029
"20150407T000000",350500,3,1.75,2080,5200,1,0,3,7,1040,1040,1974,0,98166
"20141110T000000",210000,3,1,1040,8125,1,0,3,7,1040,0,1956,0,98003
"20150206T000000",510000,3,2.5,1890,5929,2,0,3,8,1890,0,1993,0,98029
"20150506T000000",280000,3,2.25,1810,7630,1,0,4,7,1810,0,1959,0,98056
"20150303T000000",385000,3,1.75,1930,14389,1,0,3,7,1130,800,1963,1998,98155
"20140625T000000",349000,3,1,1010,8184,1,0,4,6,1010,0,1947,0,98155
"20140826T000000",252000,3,2.25,1740,10836,1,0,3,7,910,830,1981,0,98031
"20141030T000000",1100000,4,2.5,2910,8881,2,0,3,10,1940,970,1932,0,98199
"20141211T000000",375000,3,2.25,1330,8004,2,0,3,7,1330,0,1985,0,98034
"20140714T000000",336000,4,2.25,2210,11700,2,0,4,8,2210,0,1967,0,98032
"20140702T000000",732000,3,3.75,2670,6517,2.5,0,4,8,2020,650,1977,0,98126
"20140806T000000",2e+05,2,1,1000,6227,1,0,3,6,1000,0,1949,0,98168
"20140528T000000",681716,4,2.5,3150,7277,2,0,3,9,3150,0,2006,0,98056
"20150225T000000",235000,3,1.75,1520,12246,1,0,4,6,1520,0,1971,0,98010
"20141009T000000",257500,3,1,1690,13825,1,0,3,7,1210,480,1955,0,98148
"20140929T000000",315000,3,1,1070,9497,1,0,3,7,1070,0,1955,0,98028
"20140520T000000",299950,3,1,910,8000,1,0,4,6,740,170,1950,0,98177
"20140711T000000",530000,4,2.25,2130,8640,1,0,3,7,1430,700,1969,0,98034
"20140915T000000",766500,2,1.75,2230,6930,1,0,4,8,1530,700,1947,0,98105
"20140513T000000",860000,4,2.5,3560,11119,1,0,3,10,2290,1270,1986,0,98004
"20150131T000000",690000,3,2.5,2590,4961,2,0,3,9,2590,0,1944,2007,98126
"20150318T000000",551000,4,1.75,2040,6348,1,0,3,7,1020,1020,1962,0,98103
"20141121T000000",530000,3,2.75,2100,20150,1,0,4,7,2100,0,1955,0,98034
"20150420T000000",568000,3,1,1340,7260,1.5,0,3,7,1340,0,1953,0,98125
"20140520T000000",749950,3,2.5,2770,10773,2,0,3,9,2770,0,1992,0,98008
"20141006T000000",535000,3,2.5,2400,12546,1,0,3,9,2400,0,1983,0,98074
"20150409T000000",234300,3,1,1140,9779,1,0,3,7,1140,0,1963,0,98055
"20140821T000000",190000,2,1,930,11450,1,0,3,6,930,0,1946,0,98178
"20141010T000000",525000,4,1.75,1820,6600,1,0,5,7,1820,0,1960,0,98007
"20141106T000000",610000,4,1,1390,3708,1.5,0,4,7,1390,0,1926,0,98117
"20141003T000000",520000,3,2.5,1480,1165,3,0,3,8,1480,0,2006,0,98144
"20150422T000000",375000,2,1,760,6000,1,0,3,6,760,0,1942,0,98199
"20140528T000000",6e+05,3,1.75,1580,7416,1,0,3,7,1150,430,1967,0,98005
"20141023T000000",664000,4,2.5,1870,16200,1,0,5,8,1250,620,1974,0,98033
"20150504T000000",698000,2,1,1510,4080,1,0,3,7,1010,500,1923,0,98103
"20140827T000000",418000,3,2,1250,1306,3,0,3,7,1250,0,2001,0,98107
"20140818T000000",271675,3,1.75,2140,13068,1,0,4,7,1460,680,1974,0,98092
"20150507T000000",450000,3,1,1540,9028,1,0,4,6,1540,0,1968,0,98033
"20140509T000000",759000,3,2.25,2950,78843,1.5,0,3,9,2950,0,2006,0,98075
"20150115T000000",599950,6,3,2020,4129,1,0,3,7,1230,790,1994,0,98105
"20150122T000000",810000,4,2.75,2820,5000,1.5,0,3,8,2170,650,1927,0,98199
"20140729T000000",331292,3,1.75,1660,10000,1,0,3,7,1660,0,1972,0,98019
"20150406T000000",348000,3,1.75,1830,2417,1,0,3,7,930,900,1919,0,98144
"20140919T000000",435000,2,1,720,5600,1,0,4,7,720,0,1920,0,98116
"20150219T000000",530000,3,2.5,2160,9063,2,0,3,8,2160,0,1992,0,98133
"20140922T000000",227000,3,1.75,1510,9837,2,0,3,7,1510,0,1989,0,98001
"20141003T000000",285000,3,1.5,1870,42070,1,0,3,7,1870,0,1953,0,98168
"20150317T000000",740000,4,2.25,2860,26136,1,0,3,8,1640,1220,1977,0,98005
"20150311T000000",246000,3,1,990,9145,1.5,0,4,6,990,0,1939,0,98146
"20150217T000000",260000,3,1,1910,8710,1,0,3,7,1080,830,1954,0,98168
"20140811T000000",366000,3,2,1350,10200,1,0,3,7,1350,0,1977,0,98074
"20141026T000000",594950,4,3.25,2557,9480,2,0,3,7,2557,0,1948,1993,98118
"20150327T000000",608000,3,2.75,2610,5000,2,0,4,7,1710,900,1946,0,98107
"20150408T000000",313100,3,2,1720,11875,1,0,5,6,1720,0,1905,0,98056
"20141003T000000",185000,3,1.75,1170,9085,1,0,3,7,1170,0,1967,0,98023
"20150504T000000",455000,2,1,1140,11480,1,0,3,6,1140,0,1907,0,98118
"20140711T000000",235000,3,2.5,2350,9051,1,0,4,8,1570,780,1966,0,98023
"20141030T000000",230000,3,1,1020,12289,1,0,4,7,1020,0,1967,0,98058
"20141120T000000",770000,4,2.25,2730,5000,1,0,5,7,1460,1270,1955,0,98116
"20141002T000000",240000,4,2.25,1830,7614,2,0,3,7,1830,0,1991,0,98030
"20150219T000000",461000,3,2.5,1690,3026,2,0,3,7,1690,0,2002,0,98053
"20150327T000000",1580000,4,2.5,2900,10500,1,0,5,8,1450,1450,1963,0,98040
"20141009T000000",1822500,4,4.5,6380,88714,2,0,3,12,6380,0,2006,0,98029
"20141123T000000",452000,3,2.5,1690,4000,2,0,3,7,1690,0,2004,0,98053
"20141003T000000",765000,4,2.5,2660,5043,2,0,3,9,2660,0,2003,0,98029
"20150422T000000",1050000,4,4,4550,54013,1,0,4,9,2300,2250,1989,0,98075
"20150505T000000",546000,3,3,1530,9999,1,0,4,7,1150,380,1983,0,98033
"20150122T000000",781000,3,2.5,2070,4463,1.5,0,5,8,1780,290,1931,0,98115
"20150120T000000",538000,4,1.75,1880,7953,1,0,4,7,1880,0,1965,0,98008
"20140819T000000",790000,4,2.5,2240,8664,1,0,5,8,1470,770,1975,0,98033
"20141021T000000",696500,4,2.75,2540,4400,1.5,0,5,7,1630,910,1925,0,98103
"20150430T000000",276000,3,2,1370,8137,1,0,4,7,1370,0,1988,0,98003
"20140902T000000",269000,2,1,770,8612,1,0,3,6,770,0,1953,0,98155
"20150130T000000",2415000,5,4.75,7880,24250,2,0,3,13,7880,0,1996,0,98177
"20150102T000000",829000,4,2.75,2970,59677,1,0,4,8,1610,1360,1973,0,98075
"20150306T000000",122000,2,1,740,6840,1,0,3,6,740,0,1942,0,98126
"20140821T000000",352500,3,1.5,1360,7680,1,0,3,7,1360,0,1955,0,98133
"20141021T000000",249000,4,2,1280,7560,1,0,5,6,1280,0,1959,0,98058
"20141208T000000",360000,4,2,1920,7803,1,0,3,7,1080,840,1962,0,98155
"20150504T000000",629500,3,2,2020,10584,1,0,3,10,2020,0,1994,0,98075
"20140625T000000",1140000,4,2.25,3310,127631,2,0,5,9,3310,0,1924,1956,98072
"20141017T000000",1550000,2,2.25,2950,15593,1,0,4,8,1560,1390,1942,1986,98039
"20140718T000000",275000,3,1.5,1320,7695,1,0,4,7,1320,0,1959,0,98056
"20140909T000000",697000,4,2.5,3160,6961,2,0,3,8,3160,0,2005,0,98074
"20140507T000000",379500,2,1,1640,17335,1,0,3,7,840,800,1978,0,98053
"20141110T000000",720000,3,2.75,2440,76531,1,0,3,10,1640,800,1980,0,98072
"20140513T000000",675000,4,2.5,3000,5548,2,0,3,9,3000,0,2006,0,98059
"20141029T000000",1169000,5,2.5,2810,6000,2.5,0,3,9,2810,0,1907,0,98109
"20140520T000000",1100000,3,2,2390,6888,2,0,5,8,2390,0,1939,0,98115
"20140612T000000",520000,4,1,2080,3500,1.5,0,5,7,1260,820,1926,0,98136
"20141003T000000",415000,3,1.75,2650,7500,1.5,0,4,7,1590,1060,1962,0,98155
"20140627T000000",415000,3,2.5,1060,1536,2,0,3,8,1060,0,2000,0,98117
"20150407T000000",450000,3,2.25,1940,8312,1,0,4,7,1220,720,1963,0,98166
"20150427T000000",485000,2,1,1080,4080,1,0,3,8,1080,0,1948,0,98115
"20150427T000000",294000,3,2.25,1700,9600,2,0,3,7,1700,0,1984,0,98042
"20140709T000000",1037000,4,3.5,4440,10660,2,0,3,11,4440,0,2003,0,98059
"20140728T000000",690000,3,1,1580,4000,2,0,3,8,1580,0,1905,0,98102
"20141009T000000",716500,5,2.75,3630,38461,2,0,3,11,3630,0,2000,0,98058
"20140903T000000",481000,2,2.25,1290,1137,3,0,3,8,1290,0,2007,0,98107
"20150419T000000",575000,4,2.75,1960,4635,1,0,4,7,1000,960,1968,0,98118
"20140815T000000",785000,3,2,2090,5015,1.5,0,5,7,2090,0,1920,0,98112
"20150325T000000",480000,3,1.75,1960,43995,1,0,3,7,1960,0,1970,0,98059
"20140819T000000",720000,3,2.25,2120,9297,2,0,4,8,2120,0,1981,0,98006
"20150512T000000",536000,3,2.75,2290,34548,2,0,4,7,2290,0,1984,0,98042
"20140613T000000",324900,4,2.5,1880,7965,2,0,3,7,1880,0,2000,0,98038
"20140815T000000",265000,2,1,770,5160,1,0,3,6,770,0,1943,0,98106
"20140701T000000",545000,3,2.5,1530,3210,1.5,0,5,7,1010,520,1928,0,98117
"20150115T000000",465000,2,1.5,1450,27075,1,0,3,7,1450,0,1940,0,98133
"20150109T000000",292500,3,2.25,1690,7320,2,0,3,7,1690,0,1987,0,98198
"20140702T000000",860000,4,1.75,1880,3720,1.5,0,4,7,1880,0,1924,0,98109
"20141216T000000",1045000,4,3.25,4160,47480,2,0,3,10,4160,0,1995,0,98072
"20140612T000000",495000,4,2.5,2140,7245,2,0,3,7,2140,0,2003,0,98133
"20150507T000000",342000,2,2,1320,1462,3,0,3,7,1320,0,1997,0,98125
"20140625T000000",320000,4,2.5,2000,10051,2,0,3,7,2000,0,1997,0,98038
"20140924T000000",444000,3,2,1460,2610,2,0,3,8,1460,0,1987,0,98103
"20140625T000000",804100,4,2.5,3070,8086,2,0,3,10,3070,0,2005,0,98059
"20140919T000000",432000,3,2.5,1660,15000,1,0,4,7,1660,0,1970,0,98075
"20141230T000000",230000,6,1.5,1810,4838,1.5,0,4,5,1050,760,1905,0,98055
"20140827T000000",935000,4,3.5,3510,11200,2,0,3,11,3510,0,2001,0,98059
"20140807T000000",634950,3,3,2180,2650,1.5,0,5,8,1410,770,1930,0,98117
"20150112T000000",780000,6,4,3300,5720,1,0,3,8,1960,1340,1963,0,98115
"20140519T000000",611000,4,2.5,2460,4200,2,0,3,8,2460,0,1998,0,98074
"20141121T000000",475999,4,1.75,1880,4175,1.5,0,3,7,1090,790,1944,0,98107
"20141216T000000",565000,3,2,2290,9450,1,0,3,9,1670,620,1979,0,98008
"20140808T000000",630000,4,2.5,2290,26720,2,0,3,8,2290,0,1977,0,98177
"20140617T000000",840000,4,3.5,3860,18334,2,0,3,10,3120,740,1996,0,98077
"20141107T000000",790000,3,2.5,2640,432036,1.5,0,3,10,2640,0,1996,0,98022
"20140709T000000",450000,5,2.5,2850,209523,1,0,4,7,1930,920,1925,1968,98058
"20141223T000000",1272000,4,3.25,3020,4000,1.5,0,5,8,1920,1100,1927,0,98112
"20150422T000000",520000,3,2,1510,3760,1,0,5,7,930,580,1925,0,98136
"20141017T000000",446800,4,2,2410,8712,1,0,3,7,1260,1150,1958,0,98144
"20150129T000000",652000,3,1,1470,6122,1,0,3,8,1200,270,1948,0,98199
"20140522T000000",1170000,3,2.75,2890,12130,2,0,4,10,2830,60,1987,0,98033
"20140610T000000",745000,4,3.25,3490,7024,2,0,3,10,3490,0,2006,0,98075
"20140625T000000",594000,3,2.25,1270,1406,2,0,3,8,1060,210,2014,0,98105
"20150310T000000",257000,2,1,1000,3700,1,0,3,6,800,200,1929,0,98118
"20140701T000000",485000,4,1.75,1430,4096,2,0,3,7,1430,0,1900,0,98122
"20150506T000000",330000,3,1,1060,20040,1,0,3,6,1060,0,1943,0,98034
"20140731T000000",381000,3,2,1680,8946,1,0,3,6,940,740,1996,0,98053
"20140613T000000",849900,2,2,2280,641203,2,0,3,9,2280,0,1990,0,98070
"20150402T000000",793000,4,2.5,2450,4080,1.5,0,4,8,1490,960,1930,0,98115
"20140728T000000",920000,3,2.25,3650,5353,2,0,4,7,2200,1450,1947,0,98144
"20150422T000000",455000,2,1,830,4000,1,0,4,6,830,0,1947,0,98117
"20140513T000000",975000,4,2.5,3490,7494,2,0,3,11,3490,0,2000,0,98006
"20141203T000000",375000,2,1.5,1050,1046,2,0,3,8,960,90,2007,0,98122
"20150311T000000",4e+05,2,2.5,1170,1811,2,0,3,8,1170,0,2001,0,98122
"20150211T000000",447000,3,1,1220,7200,1,0,4,7,1220,0,1965,0,98008
"20141031T000000",470000,3,1.75,1310,8600,1,0,4,7,1310,0,1987,0,98033
"20141015T000000",665000,4,2.5,3130,7582,2,0,3,8,3130,0,2004,0,98075
"20140903T000000",295500,3,1.75,1590,41550,1.5,0,3,6,1290,300,1933,1989,98168
"20150115T000000",2e+05,4,2.5,1720,8638,2,0,3,8,1720,0,1994,0,98003
"20140911T000000",620000,3,2.25,2520,212137,2,0,3,9,1590,930,2005,0,98019
"20140829T000000",434900,3,2,1520,11067,1,0,3,7,1140,380,1983,0,98074
"20150324T000000",1328000,4,2.25,3260,4640,2,0,5,9,2360,900,1907,0,98112
"20150109T000000",1650000,4,3.25,3910,7500,2,0,3,10,3910,0,2006,0,98033
"20140905T000000",852500,4,2.5,3480,6315,2,0,3,9,2360,1120,2000,0,98052
"20141209T000000",790000,3,2.5,3040,34670,2,0,4,10,3040,0,1983,0,98072
"20150313T000000",565000,4,1.75,2030,7350,1,0,3,8,2030,0,1966,0,98008
"20150325T000000",1127500,6,3.25,3870,24700,2,0,3,10,2520,1350,1989,0,98028
"20141222T000000",289950,3,2.5,1870,1436,2,0,3,7,1870,0,2004,0,98059
"20141105T000000",850000,2,2,2640,13939,1,0,5,8,1640,1000,1963,0,98006
"20140512T000000",505000,4,1.75,1940,4800,1,0,5,7,1030,910,1922,0,98122
"20141028T000000",372000,3,2.5,1710,5633,2,0,3,7,1710,0,1981,0,98034
"20141023T000000",207000,4,2,1690,7728,1.5,0,4,7,1690,0,1967,0,98198
"20140513T000000",780000,3,1.75,2340,10495,1,0,4,8,2340,0,1967,0,98040
"20140623T000000",4e+05,4,1.75,1700,20283,1.5,0,3,7,1340,360,1965,0,98019
"20150223T000000",440250,3,1.5,1850,8124,1,0,4,7,1850,0,1948,0,98177
"20150303T000000",585000,2,2,1370,7920,1,0,3,8,950,420,1949,0,98199
"20140918T000000",850000,4,2.5,2900,9972,2,0,3,9,2900,0,1993,0,98006
"20140925T000000",570000,3,3,2400,3192,2,0,3,7,2400,0,1991,0,98103
"20140620T000000",869000,4,3,3740,30884,2,0,3,9,3060,680,1988,0,98072
"20140924T000000",551000,4,2.75,2170,5988,2,0,3,8,2170,0,2014,0,98155
"20150313T000000",172380,3,1,970,8378,1,0,4,6,970,0,1962,0,98023
"20150326T000000",355000,3,2.5,2620,78843,1,0,4,7,1310,1310,1964,0,98092
"20150225T000000",728935,4,2.5,2980,10194,2,0,3,9,2980,0,1993,0,98006
"20150306T000000",850000,3,2.5,2340,1919,2,0,4,9,2340,0,1981,0,98033
"20141223T000000",515000,5,1.75,1880,48787,2,0,3,6,1880,0,1922,0,98059
"20141205T000000",215000,2,1,1480,5325,1,0,4,7,1120,360,1925,0,98022
"20140616T000000",220000,4,2.5,2240,9826,1,0,4,7,1370,870,1988,0,98023
"20140724T000000",845000,4,2.5,2940,7675,2,0,3,9,2940,0,2004,0,98052
"20150223T000000",390000,1,1,710,4000,1,0,4,6,610,100,1928,0,98103
"20150313T000000",135000,4,1,1460,18599,1.5,0,3,5,1460,0,1940,0,98146
"20150401T000000",439000,3,1,1530,19007,1,0,4,8,1290,240,1949,0,98166
"20140708T000000",585000,4,2.5,2630,6185,2,0,3,9,2630,0,1999,0,98056
"20150309T000000",620000,5,1,2230,16800,1.5,0,4,7,1700,530,1923,0,98136
"20140902T000000",477000,3,1,960,3600,1,0,4,7,960,0,1906,0,98117
"20141014T000000",399500,2,1.5,1180,1722,2,0,3,8,1180,0,2006,0,98116
"20140927T000000",5e+05,2,1,1760,27332,1,1,4,7,1300,460,1951,0,98198
"20140909T000000",432500,3,2.5,1340,8867,2,0,3,8,1340,0,1984,0,98125
"20141028T000000",940000,4,2.25,2800,18673,1,0,5,9,1650,1150,1965,0,98005
"20140828T000000",3168750,5,3.5,4330,11979,1,0,3,12,2090,2240,2008,0,98004
"20140512T000000",1080000,3,2.5,3720,11610,2,0,3,11,3720,0,1982,0,98074
"20140815T000000",229999,4,2,1670,5200,1,0,4,7,1030,640,1977,0,98042
"20140811T000000",233000,3,1,1100,7657,1,0,3,7,1100,0,1955,0,98188
